Date;Open;High;Low;Close
12.11.2018;112490;112530;112450;112500
12.11.2018;112510;112530;112470;112480
12.11.2018;112480;112490;112440;112470
12.11.2018;112460;112480;112390;112410
12.11.2018;112400;112450;112380;112430
12.11.2018;112440;112550;112430;112550
12.11.2018;112550;112640;112500;112630
12.11.2018;112620;112650;112560;112620
12.11.2018;112600;112650;112560;112600
12.11.2018;112600;112680;112570;112580
12.11.2018;112580;112620;112530;112590
12.11.2018;112590;112630;112550;112560
12.11.2018;112570;112620;112550;112570
12.11.2018;112560;112600;112560;112580
12.11.2018;112590;112660;112580;112660
12.11.2018;112650;112670;112630;112630
12.11.2018;112630;112700;112630;112700
12.11.2018;112700;112710;112620;112620
12.11.2018;112620;112680;112620;112670
12.11.2018;112670;112680;112590;112620
12.11.2018;112600;112640;112590;112610
12.11.2018;112620;112620;112470;112480
12.11.2018;112470;112500;112430;112450
12.11.2018;112460;112510;112450;112470
12.11.2018;112460;112540;112450;112530
12.11.2018;112520;112520;112450;112450
12.11.2018;112440;112450;112350;112420
12.11.2018;112410;112540;112410;112500
12.11.2018;112510;112510;112420;112440
12.11.2018;112450;112520;112450;112470
12.11.2018;112470;112470;112330;112400
12.11.2018;112390;112400;112260;112280
12.11.2018;112280;112330;112280;112300
12.11.2018;112290;112290;112220;112290
12.11.2018;112280;112330;112240;112270
12.11.2018;112260;112360;112240;112330
12.11.2018;112340;112350;112260;112280
12.11.2018;112280;112350;112270;112340
12.11.2018;112340;112400;112330;112330
12.11.2018;112330;112370;112290;112350
12.11.2018;112330;112340;112270;112320
12.11.2018;112310;112340;112310;112330
12.11.2018;112330;112370;112310;112360
12.11.2018;112370;112370;112300;112340
12.11.2018;112320;112390;112310;112390
12.11.2018;112380;112490;112370;112420
12.11.2018;112420;112460;112400;112420
12.11.2018;112410;112430;112370;112390
12.11.2018;112390;112420;112380;112420
12.11.2018;112420;112490;112420;112470
12.11.2018;112480;112580;112460;112510
12.11.2018;112510;112520;112470;112470
12.11.2018;112480;112530;112480;112490
12.11.2018;112500;112510;112430;112430
12.11.2018;112430;112450;112330;112350
12.11.2018;112350;112480;112350;112450
12.11.2018;112450;112460;112390;112390
12.11.2018;112390;112540;112380;112520
12.11.2018;112520;112550;112480;112510
12.11.2018;112510;112560;112470;112470
12.11.2018;112460;112510;112390;112410
12.11.2018;112410;112460;112400;112410
12.11.2018;112430;112450;112390;112430
12.11.2018;112420;112550;112420;112510
12.11.2018;112520;112560;112520;112540
12.11.2018;112530;112560;112500;112500
12.11.2018;112500;112510;112450;112480
12.11.2018;112480;112510;112470;112480
12.11.2018;112470;112500;112420;112420
12.11.2018;112420;112480;112420;112460
12.11.2018;112460;112490;112370;112390
12.11.2018;112390;112450;112370;112440
12.11.2018;112430;112450;112400;112400
12.11.2018;112390;112440;112350;112400
12.11.2018;112390;112390;112340;112350
12.11.2018;112340;112350;112270;112320
12.11.2018;112340;112370;112250;112280
12.11.2018;112270;112330;112270;112310
12.11.2018;112310;112340;112270;112290
12.11.2018;112300;112320;112250;112290
12.11.2018;112280;112330;112260;112330
12.11.2018;112320;112350;112290;112290
12.11.2018;112290;112350;112280;112340
12.11.2018;112330;112360;112310;112360
12.11.2018;112360;112360;112300;112330
12.11.2018;112330;112400;112320;112370
12.11.2018;112380;112400;112350;112370
12.11.2018;112360;112380;112350;112380
12.11.2018;112380;112400;112370;112370
12.11.2018;112370;112370;112310;112330
12.11.2018;112340;112350;112280;112290
12.11.2018;112280;112280;112210;112270
12.11.2018;112270;112290;112150;112180
12.11.2018;112190;112200;112100;112120
12.11.2018;112130;112200;112120;112200
12.11.2018;112200;112220;112130;112150
12.11.2018;112150;112220;112150;112160
12.11.2018;112180;112220;112160;112180
12.11.2018;112170;112200;112150;112180
12.11.2018;112190;112230;112170;112170
12.11.2018;112180;112200;112170;112200
12.11.2018;112190;112250;112190;112240
12.11.2018;112250;112250;112170;112190
12.11.2018;112200;112230;112180;112200
12.11.2018;112210;112300;112210;112300
12.11.2018;112300;112320;112260;112260
12.11.2018;112260;112300;112260;112280
12.11.2018;112280;112300;112260;112260
12.11.2018;112270;112330;112270;112300
12.11.2018;112310;112470;112310;112470
12.11.2018;112470;112490;112430;112450
12.11.2018;112450;112540;112450;112540
12.11.2018;112540;112560;112450;112470
12.11.2018;112470;112480;112430;112460
12.11.2018;112450;112500;112450;112480
12.11.2018;112460;112490;112440;112470
12.11.2018;112470;112480;112420;112460
12.11.2018;112470;112480;112390;112420
12.11.2018;112430;112470;112400;112470
12.11.2018;112460;112520;112440;112520
12.11.2018;112510;112540;112490;112490
12.11.2018;112490;112500;112430;112430
12.11.2018;112430;112450;112400;112400
12.11.2018;112410;112460;112410;112420
12.11.2018;112430;112460;112370;112390
12.11.2018;112380;112450;112380;112410
12.11.2018;112420;112500;112410;112500
12.11.2018;112500;112530;112460;112490
12.11.2018;112480;112580;112480;112500
12.11.2018;112510;112520;112460;112480
12.11.2018;112490;112500;112430;112440
12.11.2018;112440;112450;112380;112390
12.11.2018;112390;112420;112370;112410
12.11.2018;112410;112410;112320;112350
12.11.2018;112350;112380;112300;112300
12.11.2018;112320;112340;112280;112300
12.11.2018;112310;112340;112290;112300
12.11.2018;112290;112320;112280;112300
12.11.2018;112300;112360;112300;112360
12.11.2018;112350;112390;112350;112380
12.11.2018;112380;112390;112360;112370
12.11.2018;112370;112380;112330;112370
12.11.2018;112350;112350;112280;112350
12.11.2018;112340;112390;112340;112350
12.11.2018;112360;112460;112350;112410
12.11.2018;112420;112420;112360;112370
12.11.2018;112390;112400;112350;112360
12.11.2018;112370;112390;112360;112390
12.11.2018;112390;112420;112370;112380
12.11.2018;112390;112410;112380;112410
12.11.2018;112390;112420;112330;112340
12.11.2018;112340;112360;112320;112350
12.11.2018;112340;112380;112340;112350
12.11.2018;112360;112400;112350;112400
12.11.2018;112390;112410;112390;112390
12.11.2018;112380;112390;112330;112330
12.11.2018;112320;112370;112320;112340
12.11.2018;112350;112360;112300;112310
12.11.2018;112310;112350;112310;112350
12.11.2018;112350;112370;112340;112340
12.11.2018;112340;112380;112340;112380
12.11.2018;112380;112390;112380;112390
12.11.2018;112390;112390;112340;112360
12.11.2018;112350;112370;112330;112330
12.11.2018;112340;112340;112300;112300
12.11.2018;112320;112350;112310;112350
12.11.2018;112350;112380;112350;112380
12.11.2018;112380;112410;112370;112380
12.11.2018;112400;112410;112370;112370
12.11.2018;112370;112420;112370;112410
12.11.2018;112410;112430;112390;112390
12.11.2018;112380;112400;112340;112350
12.11.2018;112350;112360;112320;112350
12.11.2018;112340;112350;112300;112350
12.11.2018;112330;112340;112310;112320
12.11.2018;112320;112340;112240;112260
12.11.2018;112260;112340;112250;112320
12.11.2018;112330;112340;112290;112290
12.11.2018;112280;112350;112280;112280
12.11.2018;112280;112300;112250;112260
12.11.2018;112280;112290;112260;112290
12.11.2018;112280;112290;112240;112250
12.11.2018;112250;112250;112210;112210
12.11.2018;112210;112220;112150;112180
12.11.2018;112170;112220;112120;112140
12.11.2018;112150;112150;112050;112110
12.11.2018;112110;112120;112050;112080
12.11.2018;112080;112100;111990;112000
12.11.2018;112010;112030;111950;111970
12.11.2018;111960;111990;111940;111940
12.11.2018;111930;111980;111880;111970
12.11.2018;111970;111970;111910;111910
12.11.2018;111910;111910;111860;111880
12.11.2018;111890;111930;111830;111900
12.11.2018;111920;111920;111870;111910
12.11.2018;111900;111910;111870;111900
12.11.2018;111890;111960;111880;111960
12.11.2018;111960;111970;111900;111950
12.11.2018;111940;111980;111910;111950
12.11.2018;111960;111970;111930;111940
12.11.2018;111940;111940;111890;111900
12.11.2018;111900;112010;111890;112010
12.11.2018;112000;112010;111950;111970
12.11.2018;111970;112000;111960;111970
12.11.2018;111980;112010;111980;112010
12.11.2018;112010;112050;112000;112040
12.11.2018;112020;112040;111990;112040
12.11.2018;112030;112070;112010;112010
12.11.2018;112010;112090;112000;112070
12.11.2018;112080;112120;112070;112100
12.11.2018;112090;112110;112050;112050
12.11.2018;112050;112130;112050;112110
12.11.2018;112130;112150;112110;112140
12.11.2018;112140;112160;112090;112110
12.11.2018;112100;112110;112060;112070
12.11.2018;112090;112120;112070;112110
12.11.2018;112110;112130;112100;112110
12.11.2018;112100;112130;112100;112110
12.11.2018;112110;112130;112070;112100
12.11.2018;112100;112110;112090;112090
12.11.2018;112080;112080;112050;112070
12.11.2018;112050;112060;112020;112030
12.11.2018;112030;112060;112020;112030
12.11.2018;112030;112120;112030;112090
12.11.2018;112080;112090;112060;112060
12.11.2018;112070;112070;112010;112050
12.11.2018;112050;112050;111940;111990
12.11.2018;111980;112020;111950;112010
12.11.2018;112000;112040;111990;112030
12.11.2018;112040;112060;112010;112010
12.11.2018;112020;112040;112000;112020
12.11.2018;112030;112040;112020;112030
12.11.2018;112040;112040;111980;112010
12.11.2018;112000;112030;112000;112020
12.11.2018;112030;112040;112020;112020
12.11.2018;112020;112020;111940;112000
12.11.2018;112000;112000;111970;112000
12.11.2018;112000;112010;111980;112000
12.11.2018;112010;112080;112010;112070
12.11.2018;112080;112080;112020;112060
12.11.2018;112060;112080;111980;112020
12.11.2018;112010;112030;111990;112000
12.11.2018;112010;112100;112000;112070
12.11.2018;112060;112100;112050;112060
12.11.2018;112060;112070;111870;111890
12.11.2018;111900;111970;111880;111940
12.11.2018;111950;111970;111930;111940
12.11.2018;111940;112000;111940;111980
12.11.2018;111980;112020;111950;111990
12.11.2018;111980;111990;111910;111910
12.11.2018;111910;111950;111880;111900
12.11.2018;111900;111960;111870;111960
12.11.2018;111950;111960;111900;111950
12.11.2018;111950;111970;111890;111960
12.11.2018;111960;111980;111960;111970
12.11.2018;111970;111980;111960;111970
12.11.2018;111980;112010;111950;111950
12.11.2018;111940;111970;111890;111890
12.11.2018;111890;111910;111860;111880
12.11.2018;111880;111960;111860;111930
12.11.2018;111910;111940;111910;111920
12.11.2018;111930;111930;111880;111920
12.11.2018;111910;111930;111900;111910
12.11.2018;111910;111930;111890;111900
12.11.2018;111900;111940;111890;111930
12.11.2018;111920;111930;111890;111890
12.11.2018;111890;111930;111870;111910
12.11.2018;111910;111950;111890;111900
12.11.2018;111900;111990;111890;111970
12.11.2018;111970;111970;111920;111950
12.11.2018;111940;111940;111820;111850
12.11.2018;111850;111880;111820;111840
12.11.2018;111850;111850;111810;111830
12.11.2018;111820;111870;111810;111850
12.11.2018;111850;111930;111840;111900
12.11.2018;111890;111960;111890;111940
12.11.2018;111950;111970;111930;111940
12.11.2018;111930;111990;111920;111960
12.11.2018;111970;112080;111960;112040
12.11.2018;112030;112050;112010;112030
12.11.2018;112040;112060;112030;112050
12.11.2018;112060;112060;112010;112010
12.11.2018;112020;112080;112010;112020
12.11.2018;112020;112090;112010;112030
12.11.2018;112030;112060;112030;112050
12.11.2018;112040;112050;112010;112020
12.11.2018;112030;112060;112020;112060
12.11.2018;112070;112140;112070;112090
12.11.2018;112090;112120;112080;112110
12.11.2018;112110;112120;112080;112080
12.11.2018;112080;112090;112020;112030
12.11.2018;112040;112040;111970;111990
12.11.2018;111990;112010;111940;111940
12.11.2018;111950;111990;111870;111880
12.11.2018;111880;111930;111870;111910
12.11.2018;111900;111910;111760;111800
12.11.2018;111800;111830;111730;111810
12.11.2018;111800;111870;111800;111840
12.11.2018;111850;111880;111790;111800
12.11.2018;111810;111840;111800;111830
12.11.2018;111820;111870;111800;111870
12.11.2018;111860;111870;111850;111850
12.11.2018;111850;111850;111770;111810
12.11.2018;111830;111830;111750;111790
12.11.2018;111800;111860;111780;111820
12.11.2018;111830;111900;111830;111870
12.11.2018;111880;111890;111850;111870
12.11.2018;111880;111880;111820;111830
12.11.2018;111830;111870;111820;111850
12.11.2018;111860;111880;111790;111810
12.11.2018;111810;111850;111790;111810
12.11.2018;111800;111800;111730;111740
12.11.2018;111730;111800;111720;111770
12.11.2018;111770;111840;111760;111830
12.11.2018;111840;111860;111820;111850
12.11.2018;111840;111840;111790;111820
12.11.2018;111820;111820;111750;111760
12.11.2018;111760;111810;111750;111810
12.11.2018;111800;111850;111790;111840
12.11.2018;111850;111870;111810;111810
12.11.2018;111810;111830;111790;111830
12.11.2018;111830;111860;111790;111860
12.11.2018;111870;111880;111830;111850
12.11.2018;111840;111850;111800;111820
12.11.2018;111820;111850;111790;111850
12.11.2018;111850;111860;111800;111820
12.11.2018;111820;111860;111810;111850
12.11.2018;111850;111880;111810;111810
12.11.2018;111810;111860;111810;111850
12.11.2018;111860;111940;111850;111930
12.11.2018;111930;111990;111930;111950
12.11.2018;111940;111950;111870;111870
12.11.2018;111870;111900;111850;111900
12.11.2018;111900;111940;111890;111900
12.11.2018;111920;111920;111850;111870
12.11.2018;111870;111890;111810;111840
12.11.2018;111840;111860;111810;111830
12.11.2018;111830;111860;111810;111860
12.11.2018;111870;111870;111800;111830
12.11.2018;111830;111870;111830;111850
12.11.2018;111840;111840;111780;111790
12.11.2018;111790;111810;111770;111770
12.11.2018;111770;111780;111760;111780
12.11.2018;111770;111800;111760;111790
12.11.2018;111790;111810;111780;111800
12.11.2018;111800;111830;111750;111750
12.11.2018;111750;111800;111750;111800
12.11.2018;111800;111810;111750;111790
12.11.2018;111780;111780;111740;111760
12.11.2018;111770;111800;111740;111790
12.11.2018;111790;111850;111780;111840
12.11.2018;111840;111870;111820;111820
12.11.2018;111810;111830;111790;111830
12.11.2018;111810;111850;111800;111820
12.11.2018;111810;111830;111750;111780
12.11.2018;111790;111820;111720;111720
12.11.2018;111730;111740;111670;111730
12.11.2018;111730;111780;111720;111750
12.11.2018;111750;111830;111740;111830
12.11.2018;111810;111830;111750;111750
12.11.2018;111740;111750;111610;111630
12.11.2018;111640;111650;111600;111620
12.11.2018;111610;111640;111560;111640
12.11.2018;111630;111660;111590;111630
12.11.2018;111640;111660;111630;111650
12.11.2018;111660;111660;111610;111650
12.11.2018;111650;111690;111640;111650
12.11.2018;111650;111670;111640;111670
12.11.2018;111660;111660;111610;111630
12.11.2018;111640;111660;111630;111630
12.11.2018;111630;111640;111600;111630
12.11.2018;111630;111650;111620;111650
12.11.2018;111640;111650;111600;111620
12.11.2018;111620;111640;111580;111610
12.11.2018;111620;111650;111620;111640
12.11.2018;111630;111640;111570;111610
12.11.2018;111610;111670;111610;111670
12.11.2018;111670;111690;111650;111650
12.11.2018;111660;111670;111630;111650
12.11.2018;111640;111640;111580;111600
12.11.2018;111620;111650;111600;111630
12.11.2018;111630;111630;111580;111590
12.11.2018;111580;111590;111550;111560
12.11.2018;111560;111630;111520;111620
12.11.2018;111620;111620;111590;111600
12.11.2018;111600;111650;111590;111640
12.11.2018;111650;111670;111630;111650
12.11.2018;111660;111660;111590;111600
12.11.2018;111600;111630;111530;111610
12.11.2018;111610;111650;111560;111580
12.11.2018;111560;111560;111470;111520
12.11.2018;111520;111550;111470;111500
12.11.2018;111500;111550;111490;111520
12.11.2018;111520;111590;111510;111530
12.11.2018;111520;111550;111470;111550
12.11.2018;111550;111560;111430;111480
12.11.2018;111470;111500;111390;111440
12.11.2018;111450;111480;111400;111460
12.11.2018;111450;111500;111430;111480
12.11.2018;111480;111500;111460;111480
12.11.2018;111490;111510;111470;111480
12.11.2018;111460;111490;111450;111470
12.11.2018;111470;111480;111450;111450
12.11.2018;111450;111470;111430;111470
12.11.2018;111460;111500;111450;111460
12.11.2018;111470;111490;111450;111490
12.11.2018;111480;111490;111430;111470
12.11.2018;111460;111480;111430;111470
12.11.2018;111450;111460;111400;111410
12.11.2018;111410;111420;111290;111320
12.11.2018;111330;111370;111310;111310
12.11.2018;111320;111340;111300;111330
12.11.2018;111330;111350;111320;111330
12.11.2018;111340;111370;111320;111320
12.11.2018;111310;111390;111310;111390
12.11.2018;111390;111400;111320;111330
12.11.2018;111330;111350;111290;111310
12.11.2018;111290;111320;111280;111280
12.11.2018;111280;111290;111170;111210
12.11.2018;111230;111230;111110;111150
12.11.2018;111150;111160;111070;111150
12.11.2018;111140;111180;111120;111130
12.11.2018;111130;111150;111080;111080
12.11.2018;111110;111180;111040;111170
12.11.2018;111170;111230;111160;111200
12.11.2018;111200;111310;111200;111290
12.11.2018;111290;111300;111240;111270
12.11.2018;111270;111270;111210;111260
12.11.2018;111250;111280;111200;111280
12.11.2018;111270;111330;111260;111310
12.11.2018;111320;111320;111220;111270
12.11.2018;111270;111310;111250;111300
12.11.2018;111300;111320;111280;111300
12.11.2018;111290;111350;111290;111300
12.11.2018;111300;111310;111260;111280
12.11.2018;111290;111300;111240;111240
12.11.2018;111240;111250;111160;111210
12.11.2018;111210;111250;111180;111210
12.11.2018;111200;111240;111160;111240
12.11.2018;111220;111280;111220;111250
12.11.2018;111250;111320;111240;111300
12.11.2018;111300;111300;111260;111260
12.11.2018;111280;111300;111250;111250
12.11.2018;111250;111280;111230;111260
12.11.2018;111270;111320;111260;111290
12.11.2018;111280;111310;111280;111280
12.11.2018;111290;111340;111260;111280
12.11.2018;111290;111300;111270;111280
12.11.2018;111280;111280;111190;111200
12.11.2018;111200;111220;111180;111210
12.11.2018;111210;111270;111190;111210
12.11.2018;111200;111240;111160;111180
12.11.2018;111170;111230;111170;111220
12.11.2018;111220;111310;111180;111300
12.11.2018;111290;111310;111240;111250
12.11.2018;111250;111290;111230;111230
12.11.2018;111250;111260;111230;111250
12.11.2018;111250;111290;111220;111220
12.11.2018;111220;111260;111200;111200
12.11.2018;111200;111240;111190;111230
12.11.2018;111240;111280;111220;111240
12.11.2018;111240;111280;111230;111260
12.11.2018;111250;111280;111170;111190
12.11.2018;111170;111250;110790;110930
12.11.2018;110930;110960;110900;110960
12.11.2018;110960;110970;110910;110910
12.11.2018;110920;111020;110900;111000
12.11.2018;110990;111030;110910;110920
12.11.2018;110920;110970;110870;110960
12.11.2018;110950;110980;110920;110970
12.11.2018;110950;110970;110930;110960
12.11.2018;110960;111020;110960;110990
12.11.2018;111000;111000;110950;110990
12.11.2018;110980;110990;110950;110950
12.11.2018;110960;110960;110930;110940
12.11.2018;110930;110930;110850;110870
12.11.2018;110880;110900;110830;110850
12.11.2018;110830;110840;110760;110780
12.11.2018;110770;110770;110630;110680
12.11.2018;110660;110700;110570;110590
12.11.2018;110590;110610;110530;110560
12.11.2018;110550;110570;110500;110510
12.11.2018;110510;110550;110470;110540
12.11.2018;110550;110590;110500;110570
12.11.2018;110570;110630;110570;110600
12.11.2018;110590;110660;110580;110620
12.11.2018;110640;110660;110590;110640
12.11.2018;110630;110660;110590;110590
12.11.2018;110600;110660;110590;110650
12.11.2018;110650;110710;110610;110640
12.11.2018;110640;110640;110600;110610
12.11.2018;110620;110670;110610;110650
12.11.2018;110640;110640;110580;110600
12.11.2018;110610;110650;110590;110640
12.11.2018;110650;110650;110570;110590
12.11.2018;110590;110620;110570;110600
12.11.2018;110580;110590;110540;110570
12.11.2018;110570;110630;110570;110630
12.11.2018;110640;110680;110620;110670
12.11.2018;110670;110780;110660;110740
12.11.2018;110750;110810;110750;110760
12.11.2018;110760;110760;110710;110720
12.11.2018;110710;110730;110680;110730
12.11.2018;110740;110750;110720;110740
12.11.2018;110740;110840;110730;110830
12.11.2018;110830;110850;110770;110790
12.11.2018;110780;110790;110760;110770
12.11.2018;110770;110860;110760;110770
12.11.2018;110760;110820;110760;110800
12.11.2018;110800;110850;110790;110820
12.11.2018;110820;110940;110800;110920
12.11.2018;110920;110950;110880;110880
12.11.2018;110890;110910;110870;110870
12.11.2018;110880;110890;110840;110850
12.11.2018;110840;110850;110820;110840
12.11.2018;110830;110830;110800;110820
12.11.2018;110820;110860;110800;110860
12.11.2018;110850;110960;110840;110930
12.11.2018;110930;110950;110910;110940
12.11.2018;110950;110990;110940;110960
12.11.2018;110970;110990;110910;110980
12.11.2018;110970;111060;110970;110980
12.11.2018;110980;110990;110950;110960
12.11.2018;110950;111000;110950;110970
12.11.2018;110960;111030;110960;111000
12.11.2018;110980;111060;110980;111030
12.11.2018;111040;111070;111000;111000
12.11.2018;111010;111020;110980;111010
12.11.2018;111010;111150;111000;111090
12.11.2018;111100;111110;111070;111080
12.11.2018;111090;111230;111090;111190
12.11.2018;111200;111230;111170;111180
12.11.2018;111180;111210;111170;111180
12.11.2018;111190;111220;111160;111180
12.11.2018;111180;111200;111150;111190
12.11.2018;111180;111190;111150;111190
12.11.2018;111190;111200;111140;111160
12.11.2018;111160;111190;111150;111150
12.11.2018;111160;111170;111120;111130
12.11.2018;111140;111210;111130;111210
12.11.2018;111190;111230;111190;111220
12.11.2018;111220;111220;111150;111170
12.11.2018;111170;111180;111150;111170
12.11.2018;111180;111180;111130;111150
12.11.2018;111150;111190;111140;111180
12.11.2018;111180;111240;111150;111220
12.11.2018;111220;111240;111180;111180
12.11.2018;111170;111290;111170;111240
12.11.2018;111240;111280;111240;111260
12.11.2018;111260;111280;111240;111240
12.11.2018;111250;111250;111210;111220
12.11.2018;111220;111220;111180;111190
12.11.2018;111180;111210;111180;111180
12.11.2018;111180;111210;111160;111190
12.11.2018;111200;111200;111190;111190
12.11.2018;111200;111200;111160;111170
12.11.2018;111170;111170;111120;111120
12.11.2018;111120;111130;111040;111050
12.11.2018;111060;111110;111030;111050
12.11.2018;111060;111110;111040;111090
12.11.2018;111100;111180;111100;111110
12.11.2018;111130;111170;111130;111160
12.11.2018;111150;111210;111150;111170
12.11.2018;111170;111180;111150;111160
12.11.2018;111170;111250;111170;111210
12.11.2018;111200;111270;111200;111250
12.11.2018;111230;111330;111230;111300
12.11.2018;111310;111320;111280;111310
12.11.2018;111310;111310;111250;111270
12.11.2018;111260;111270;111220;111240
12.11.2018;111230;111260;111210;111210
12.11.2018;111220;111230;111190;111210
12.11.2018;111210;111210;111170;111200
12.11.2018;111200;111230;111190;111220
12.11.2018;111210;111210;111170;111190
12.11.2018;111190;111190;111150;111170
12.11.2018;111170;111180;111160;111170
12.11.2018;111160;111190;111160;111170
12.11.2018;111170;111200;111150;111190
12.11.2018;111190;111240;111190;111210
12.11.2018;111200;111220;111180;111190
12.11.2018;111200;111210;111180;111180
12.11.2018;111180;111180;111130;111160
12.11.2018;111160;111180;111150;111150
12.11.2018;111160;111160;111130;111150
12.11.2018;111150;111160;111110;111110
12.11.2018;111120;111140;111110;111120
12.11.2018;111110;111140;111110;111130
12.11.2018;111130;111130;111080;111080
12.11.2018;111080;111090;111030;111070
12.11.2018;111070;111080;111000;111010
12.11.2018;111000;111000;110970;110980
12.11.2018;110980;111000;110920;110950
12.11.2018;110940;110980;110920;110970
12.11.2018;110980;111030;110980;111010
12.11.2018;111010;111020;110990;110990
12.11.2018;110990;111010;110990;110990
12.11.2018;110990;111000;110980;110990
12.11.2018;110990;111050;110990;111050
12.11.2018;111040;111080;111040;111050
12.11.2018;111060;111070;111020;111050
12.11.2018;111040;111050;110970;110980
12.11.2018;110990;111000;110900;110900
12.11.2018;110910;110960;110900;110910
12.11.2018;110910;110910;110780;110830
12.11.2018;110820;110900;110810;110900
12.11.2018;110890;110890;110830;110860
12.11.2018;110860;110870;110850;110870
12.11.2018;110860;110900;110860;110900
12.11.2018;110900;110920;110890;110920
12.11.2018;110920;110960;110910;110960
12.11.2018;110950;110990;110930;110990
12.11.2018;110980;110980;110910;110920
12.11.2018;110920;110960;110910;110940
12.11.2018;110930;110960;110930;110960
12.11.2018;110960;110960;110900;110900
12.11.2018;110890;110890;110840;110860
12.11.2018;110870;110920;110850;110920
12.11.2018;110920;110930;110860;110910
12.11.2018;110910;111000;110910;110940
12.11.2018;110930;110950;110900;110940
12.11.2018;110910;110940;110880;110890
12.11.2018;110890;110920;110880;110890
12.11.2018;110880;110930;110880;110900
12.11.2018;110910;110920;110890;110910
12.11.2018;110910;110920;110870;110870
12.11.2018;110870;110870;110830;110840
12.11.2018;110850;110860;110830;110840
12.11.2018;110840;110840;110790;110800
12.11.2018;110810;110820;110750;110800
12.11.2018;110790;110860;110780;110860
12.11.2018;110850;110910;110830;110890
12.11.2018;110890;110900;110850;110860
12.11.2018;110860;110920;110860;110900
12.11.2018;110910;110980;110900;110970
12.11.2018;110960;111000;110930;111000
12.11.2018;111000;111120;110980;111100
12.11.2018;111080;111130;111080;111110
12.11.2018;111110;111140;111110;111130
12.11.2018;111120;111120;111090;111100
12.11.2018;111100;111100;111070;111090
12.11.2018;111100;111110;111060;111070
12.11.2018;111060;111070;111020;111040
12.11.2018;111030;111050;111020;111040
12.11.2018;111030;111070;111020;111030
12.11.2018;111030;111080;111020;111080
12.11.2018;111080;111080;111040;111070
12.11.2018;111070;111140;111030;111140
12.11.2018;111140;111150;111070;111090
12.11.2018;111080;111100;111050;111100
12.11.2018;111090;111120;111090;111110
12.11.2018;111100;111110;111070;111090
12.11.2018;111090;111120;111090;111100
12.11.2018;111090;111150;111090;111150
12.11.2018;111150;111240;111150;111220
12.11.2018;111220;111230;111190;111220
12.11.2018;111230;111290;111220;111290
12.11.2018;111290;111290;111220;111230
12.11.2018;111230;111240;111180;111180
12.11.2018;111190;111250;111180;111190
12.11.2018;111200;111200;111170;111190
12.11.2018;111190;111280;111190;111240
12.11.2018;111250;111260;111160;111160
12.11.2018;111180;111180;111080;111110
12.11.2018;111100;111130;111080;111090
12.11.2018;111110;111130;111030;111040
12.11.2018;111050;111080;111020;111030
12.11.2018;111030;111080;111020;111080
12.11.2018;111070;111070;111030;111040
12.11.2018;111050;111100;111030;111060
12.11.2018;111060;111070;111030;111040
12.11.2018;111030;111050;110970;111010
12.11.2018;111000;111020;110960;110980
12.11.2018;110970;111000;110970;110980
12.11.2018;110970;111050;110970;111040
12.11.2018;111040;111050;110980;110980
12.11.2018;111000;111000;110910;110930
12.11.2018;110930;110970;110920;110970
12.11.2018;110970;110990;110870;110890
12.11.2018;110900;110910;110800;110820
12.11.2018;110830;110860;110800;110810
12.11.2018;110810;110880;110810;110860
12.11.2018;110860;110880;110830;110880
12.11.2018;110860;110920;110840;110900
12.11.2018;110900;110920;110870;110900
12.11.2018;110910;111000;110900;111000
12.11.2018;111000;111000;110960;110980
12.11.2018;110980;111020;110940;110950
12.11.2018;110950;111050;110950;111050
12.11.2018;111040;111060;111010;111020
12.11.2018;111030;111080;111010;111070
12.11.2018;111070;111080;111030;111060
12.11.2018;111060;111060;111020;111040
12.11.2018;111030;111050;111010;111020
12.11.2018;111020;111030;110970;110980
12.11.2018;110990;110990;110930;110960
12.11.2018;110970;110970;110890;110910
12.11.2018;110910;110920;110890;110890
12.11.2018;110890;110920;110880;110910
12.11.2018;110890;110900;110870;110900
12.11.2018;110910;110920;110840;110860
12.11.2018;110860;110890;110840;110850
12.11.2018;110840;110860;110820;110850
12.11.2018;110830;110870;110830;110860
12.11.2018;110860;110900;110860;110890
12.11.2018;110900;110910;110820;110820
12.11.2018;110830;110910;110820;110910
12.11.2018;110900;110900;110850;110860
12.11.2018;110860;110860;110810;110840
12.11.2018;110840;110850;110830;110830
12.11.2018;110830;110850;110730;110760
12.11.2018;110760;110780;110730;110760
12.11.2018;110760;110770;110710;110730
12.11.2018;110730;110750;110690;110740
12.11.2018;110740;110780;110710;110720
12.11.2018;110720;110720;110630;110650
12.11.2018;110660;110710;110650;110670
12.11.2018;110670;110720;110670;110670
12.11.2018;110680;110680;110630;110650
12.11.2018;110640;110650;110600;110640
12.11.2018;110650;110720;110620;110700
12.11.2018;110700;110700;110620;110650
12.11.2018;110650;110660;110590;110650
12.11.2018;110650;110660;110590;110650
12.11.2018;110650;110660;110640;110660
12.11.2018;110670;110750;110670;110750
12.11.2018;110750;110760;110690;110710
12.11.2018;110710;110710;110670;110670
12.11.2018;110680;110680;110640;110640
12.11.2018;110650;110710;110650;110710
12.11.2018;110700;110710;110610;110630
12.11.2018;110620;110630;110580;110610
12.11.2018;110620;110650;110610;110620
12.11.2018;110610;110610;110560;110560
12.11.2018;110560;110580;110540;110560
12.11.2018;110570;110600;110540;110550
